phi_max,n_tracks,sigma_scatt,sigma_scatt_mrad,epsilon,repeat,n_true,n_false,true_accepted,false_accepted,segment_efficiency,segment_false_rate
0.02,10,0.0006,0.6,0.0025456727990847,7,30,2970,30,3,1.0,0.0909090909090909
0.02,10,0.0006,0.6,0.0025456727990847,8,30,2970,30,5,1.0,0.1428571428571428
0.02,10,0.0006,0.6,0.0025456727990847,9,30,2970,30,0,1.0,0.0
0.02,10,0.0008,0.8,0.0033941788403088,0,30,2970,30,6,1.0,0.1666666666666666
0.02,10,0.0008,0.8,0.0033941788403088,1,30,2970,30,1,1.0,0.032258064516129
0.02,10,0.0008,0.8,0.0033941788403088,2,30,2970,30,5,1.0,0.1428571428571428
0.02,10,0.0008,0.8,0.0033941788403088,3,30,2970,30,0,1.0,0.0
0.02,10,0.0008,0.8,0.0033941788403088,4,30,2970,30,9,1.0,0.2307692307692307
0.02,10,0.0008,0.8,0.0033941788403088,5,30,2970,30,9,1.0,0.2307692307692307
0.02,10,0.0008,0.8,0.0033941788403088,6,30,2970,30,2,1.0,0.0625
0.02,10,0.0008,0.8,0.0033941788403088,7,30,2970,30,6,1.0,0.1666666666666666
0.02,10,0.0008,0.8,0.0033941788403088,8,30,2970,30,17,1.0,0.3617021276595745
0.02,10,0.0008,0.8,0.0033941788403088,9,30,2970,30,2,1.0,0.0625
0.02,10,0.001,1.0,0.0042426937197964,0,30,2970,30,13,1.0,0.3023255813953488
0.02,10,0.001,1.0,0.0042426937197964,1,30,2970,30,0,1.0,0.0
0.02,10,0.001,1.0,0.0042426937197964,2,30,2970,30,1,1.0,0.032258064516129
0.02,10,0.001,1.0,0.0042426937197964,3,30,2970,30,11,1.0,0.2682926829268293
0.02,10,0.001,1.0,0.0042426937197964,4,30,2970,30,6,1.0,0.1666666666666666
0.02,10,0.001,1.0,0.0042426937197964,5,30,2970,30,3,1.0,0.0909090909090909
0.02,10,0.001,1.0,0.0042426937197964,6,30,2970,30,5,1.0,0.1428571428571428
0.02,10,0.001,1.0,0.0042426937197964,7,30,2970,30,4,1.0,0.1176470588235294
0.02,10,0.001,1.0,0.0042426937197964,8,30,2970,30,5,1.0,0.1428571428571428
0.02,10,0.001,1.0,0.0042426937197964,9,30,2970,30,25,1.0,0.4545454545454545
0.02,20,5e-05,0.05,0.0002131900560532,0,60,23940,60,0,1.0,0.0
0.02,20,5e-05,0.05,0.0002131900560532,1,60,23940,60,0,1.0,0.0
0.02,20,5e-05,0.05,0.0002131900560532,2,60,23940,60,0,1.0,0.0
0.02,20,5e-05,0.05,0.0002131900560532,3,60,23940,60,0,1.0,0.0
0.02,20,5e-05,0.05,0.0002131900560532,4,60,23940,60,1,1.0,0.0163934426229508
0.02,20,5e-05,0.05,0.0002131900560532,5,60,23940,60,0,1.0,0.0
0.02,20,5e-05,0.05,0.0002131900560532,6,60,23940,60,0,1.0,0.0
0.02,20,5e-05,0.05,0.0002131900560532,7,60,23940,60,1,1.0,0.0163934426229508
0.02,20,5e-05,0.05,0.0002131900560532,8,60,23940,60,0,1.0,0.0
0.02,20,5e-05,0.05,0.0002131900560532,9,60,23940,60,0,1.0,0.0
0.02,20,0.0001,0.1,0.0004247940677551,0,60,23940,60,1,1.0,0.0163934426229508
0.02,20,0.0001,0.1,0.0004247940677551,1,60,23940,60,0,1.0,0.0
0.02,20,0.0001,0.1,0.0004247940677551,2,60,23940,60,0,1.0,0.0
0.02,20,0.0001,0.1,0.0004247940677551,3,60,23940,60,1,1.0,0.0163934426229508
0.02,20,0.0001,0.1,0.0004247940677551,4,60,23940,60,2,1.0,0.032258064516129
0.02,20,0.0001,0.1,0.0004247940677551,5,60,23940,60,0,1.0,0.0
0.02,20,0.0001,0.1,0.0004247940677551,6,60,23940,60,0,1.0,0.0
0.02,20,0.0001,0.1,0.0004247940677551,7,60,23940,60,0,1.0,0.0
0.02,20,0.0001,0.1,0.0004247940677551,8,60,23940,60,1,1.0,0.0163934426229508
0.02,20,0.0001,0.1,0.0004247940677551,9,60,23940,60,0,1.0,0.0
0.02,20,0.0002,0.2,0.0008487932610477,0,60,23940,60,13,1.0,0.1780821917808219
0.02,20,0.0002,0.2,0.0008487932610477,1,60,23940,60,0,1.0,0.0
0.02,20,0.0002,0.2,0.0008487932610477,2,60,23940,60,3,1.0,0.0476190476190476
0.02,20,0.0002,0.2,0.0008487932610477,3,60,23940,60,4,1.0,0.0625
0.02,20,0.0002,0.2,0.0008487932610477,4,60,23940,60,1,1.0,0.0163934426229508
0.02,20,0.0002,0.2,0.0008487932610477,5,60,23940,60,1,1.0,0.0163934426229508
0.02,20,0.0002,0.2,0.0008487932610477,6,60,23940,60,5,1.0,0.0769230769230769
0.02,20,0.0002,0.2,0.0008487932610477,7,60,23940,60,3,1.0,0.0476190476190476
0.02,20,0.0002,0.2,0.0008487932610477,8,60,23940,60,0,1.0,0.0
0.02,20,0.0002,0.2,0.0008487932610477,9,60,23940,60,5,1.0,0.0769230769230769
0.02,20,0.0004,0.4,0.0016971888521905,0,60,23940,60,11,1.0,0.1549295774647887
0.02,20,0.0004,0.4,0.0016971888521905,1,60,23940,60,3,1.0,0.0476190476190476
0.02,20,0.0004,0.4,0.0016971888521905,2,60,23940,60,7,1.0,0.1044776119402985
0.02,20,0.0004,0.4,0.0016971888521905,3,60,23940,60,7,1.0,0.1044776119402985
0.02,20,0.0004,0.4,0.0016971888521905,4,60,23940,60,19,1.0,0.240506329113924
0.02,20,0.0004,0.4,0.0016971888521905,5,60,23940,60,4,1.0,0.0625
0.02,20,0.0004,0.4,0.0016971888521905,6,60,23940,60,5,1.0,0.0769230769230769
0.02,20,0.0004,0.4,0.0016971888521905,7,60,23940,60,5,1.0,0.0769230769230769
0.02,20,0.0004,0.4,0.0016971888521905,8,60,23940,60,16,1.0,0.2105263157894736
0.02,20,0.0004,0.4,0.0016971888521905,9,60,23940,60,5,1.0,0.0769230769230769
0.02,20,0.0006,0.6,0.0025456727990847,0,60,23940,60,14,1.0,0.1891891891891892
0.02,20,0.0006,0.6,0.0025456727990847,1,60,23940,60,23,1.0,0.2771084337349397
0.02,20,0.0006,0.6,0.0025456727990847,2,60,23940,60,10,1.0,0.1428571428571428
0.02,20,0.0006,0.6,0.0025456727990847,3,60,23940,60,48,1.0,0.4444444444444444
0.02,20,0.0006,0.6,0.0025456727990847,4,60,23940,60,20,1.0,0.25
0.02,20,0.0006,0.6,0.0025456727990847,5,60,23940,60,12,1.0,0.1666666666666666
0.02,20,0.0006,0.6,0.0025456727990847,6,60,23940,60,7,1.0,0.1044776119402985
0.02,20,0.0006,0.6,0.0025456727990847,7,60,23940,60,27,1.0,0.3103448275862069
0.02,20,0.0006,0.6,0.0025456727990847,8,60,23940,60,14,1.0,0.1891891891891892
0.02,20,0.0006,0.6,0.0025456727990847,9,60,23940,60,25,1.0,0.2941176470588235
0.02,20,0.0008,0.8,0.0033941788403088,0,60,23940,60,37,1.0,0.3814432989690721
0.02,20,0.0008,0.8,0.0033941788403088,1,60,23940,60,35,1.0,0.3684210526315789
0.02,20,0.0008,0.8,0.0033941788403088,2,60,23940,60,38,1.0,0.3877551020408163
0.02,20,0.0008,0.8,0.0033941788403088,3,60,23940,60,26,1.0,0.3023255813953488
0.02,20,0.0008,0.8,0.0033941788403088,4,60,23940,60,32,1.0,0.3478260869565217
0.02,20,0.0008,0.8,0.0033941788403088,5,60,23940,60,29,1.0,0.3258426966292135
0.02,20,0.0008,0.8,0.0033941788403088,6,60,23940,60,21,1.0,0.2592592592592592
0.02,20,0.0008,0.8,0.0033941788403088,7,60,23940,60,41,1.0,0.4059405940594059
0.02,20,0.0008,0.8,0.0033941788403088,8,60,23940,60,46,1.0,0.4339622641509434
0.02,20,0.0008,0.8,0.0033941788403088,9,60,23940,60,15,1.0,0.2
0.02,20,0.001,1.0,0.0042426937197964,0,60,23940,60,65,1.0,0.52
0.02,20,0.001,1.0,0.0042426937197964,1,60,23940,60,32,1.0,0.3478260869565217
0.02,20,0.001,1.0,0.0042426937197964,2,60,23940,60,65,1.0,0.52
0.02,20,0.001,1.0,0.0042426937197964,3,60,23940,60,64,1.0,0.5161290322580645
0.02,20,0.001,1.0,0.0042426937197964,4,60,23940,60,48,1.0,0.4444444444444444
0.02,20,0.001,1.0,0.0042426937197964,5,60,23940,60,72,1.0,0.5454545454545454
0.02,20,0.001,1.0,0.0042426937197964,6,60,23940,60,49,1.0,0.4495412844036697
0.02,20,0.001,1.0,0.0042426937197964,7,60,23940,60,45,1.0,0.4285714285714285
0.02,20,0.001,1.0,0.0042426937197964,8,60,23940,60,27,1.0,0.3103448275862069
0.02,20,0.001,1.0,0.0042426937197964,9,60,23940,60,41,1.0,0.4059405940594059
0.02,50,5e-05,0.05,0.0002131900560532,0,150,374850,150,0,1.0,0.0
0.02,50,5e-05,0.05,0.0002131900560532,1,150,374850,150,9,1.0,0.0566037735849056
0.02,50,5e-05,0.05,0.0002131900560532,2,150,374850,150,10,1.0,0.0625
0.02,50,5e-05,0.05,0.0002131900560532,3,150,374850,150,1,1.0,0.0066225165562913
0.02,50,5e-05,0.05,0.0002131900560532,4,150,374850,150,3,1.0,0.0196078431372549
0.02,50,5e-05,0.05,0.0002131900560532,5,150,374850,150,3,1.0,0.0196078431372549
0.02,50,5e-05,0.05,0.0002131900560532,6,150,374850,150,1,1.0,0.0066225165562913
0.02,50,5e-05,0.05,0.0002131900560532,7,150,374850,150,0,1.0,0.0
0.02,50,5e-05,0.05,0.0002131900560532,8,150,374850,150,2,1.0,0.0131578947368421
0.02,50,5e-05,0.05,0.0002131900560532,9,150,374850,150,4,1.0,0.0259740259740259
0.02,50,0.0001,0.1,0.0004247940677551,0,150,374850,150,10,1.0,0.0625
0.02,50,0.0001,0.1,0.0004247940677551,1,150,374850,150,0,1.0,0.0
0.02,50,0.0001,0.1,0.0004247940677551,2,150,374850,150,5,1.0,0.032258064516129
0.02,50,0.0001,0.1,0.0004247940677551,3,150,374850,150,6,1.0,0.0384615384615384
0.02,50,0.0001,0.1,0.0004247940677551,4,150,374850,150,5,1.0,0.032258064516129
0.02,50,0.0001,0.1,0.0004247940677551,5,150,374850,150,2,1.0,0.0131578947368421
0.02,50,0.0001,0.1,0.0004247940677551,6,150,374850,150,8,1.0,0.050632911392405
0.02,50,0.0001,0.1,0.0004247940677551,7,150,374850,150,9,1.0,0.0566037735849056
0.02,50,0.0001,0.1,0.0004247940677551,8,150,374850,149,5,0.9933333333333332,0.0324675324675324
0.02,50,0.0001,0.1,0.0004247940677551,9,150,374850,150,7,1.0,0.0445859872611464
0.02,50,0.0002,0.2,0.0008487932610477,0,150,374850,150,16,1.0,0.0963855421686747
0.02,50,0.0002,0.2,0.0008487932610477,1,150,374850,150,27,1.0,0.1525423728813559
0.02,50,0.0002,0.2,0.0008487932610477,2,150,374850,150,43,1.0,0.2227979274611398
0.02,50,0.0002,0.2,0.0008487932610477,3,150,374850,150,16,1.0,0.0963855421686747
0.02,50,0.0002,0.2,0.0008487932610477,4,150,374850,149,19,0.9933333333333332,0.1130952380952381
0.02,50,0.0002,0.2,0.0008487932610477,5,150,374850,150,19,1.0,0.1124260355029585
0.02,50,0.0002,0.2,0.0008487932610477,6,150,374850,150,18,1.0,0.1071428571428571
0.02,50,0.0002,0.2,0.0008487932610477,7,150,374850,150,20,1.0,0.1176470588235294
0.02,50,0.0002,0.2,0.0008487932610477,8,150,374850,150,39,1.0,0.2063492063492063
0.02,50,0.0002,0.2,0.0008487932610477,9,150,374850,150,20,1.0,0.1176470588235294
0.02,50,0.0004,0.4,0.0016971888521905,0,150,374850,150,92,1.0,0.3801652892561983
0.02,50,0.0004,0.4,0.0016971888521905,1,150,374850,150,141,1.0,0.4845360824742268
0.02,50,0.0004,0.4,0.0016971888521905,2,150,374850,150,100,1.0,0.4
0.02,50,0.0004,0.4,0.0016971888521905,3,150,374850,150,114,1.0,0.4318181818181818
0.02,50,0.0004,0.4,0.0016971888521905,4,150,374850,150,114,1.0,0.4318181818181818
0.02,50,0.0004,0.4,0.0016971888521905,5,150,374850,150,101,1.0,0.4023904382470119
0.02,50,0.0004,0.4,0.0016971888521905,6,150,374850,150,99,1.0,0.3975903614457831
0.02,50,0.0004,0.4,0.0016971888521905,7,150,374850,150,72,1.0,0.3243243243243243
0.02,50,0.0004,0.4,0.0016971888521905,8,150,374850,150,80,1.0,0.3478260869565217
0.02,50,0.0004,0.4,0.0016971888521905,9,150,374850,150,64,1.0,0.2990654205607476
0.02,50,0.0006,0.6,0.0025456727990847,0,150,374850,150,174,1.0,0.5370370370370371
0.02,50,0.0006,0.6,0.0025456727990847,1,150,374850,150,202,1.0,0.5738636363636364
0.02,50,0.0006,0.6,0.0025456727990847,2,150,374850,150,177,1.0,0.5412844036697247
0.02,50,0.0006,0.6,0.0025456727990847,3,150,374850,150,199,1.0,0.5702005730659025
0.02,50,0.0006,0.6,0.0025456727990847,4,150,374850,150,213,1.0,0.5867768595041323
0.02,50,0.0006,0.6,0.0025456727990847,5,150,374850,150,206,1.0,0.5786516853932584
0.02,50,0.0006,0.6,0.0025456727990847,6,150,374850,150,187,1.0,0.5548961424332344
0.02,50,0.0006,0.6,0.0025456727990847,7,150,374850,150,239,1.0,0.6143958868894601
0.02,50,0.0006,0.6,0.0025456727990847,8,150,374850,150,209,1.0,0.5821727019498607
0.02,50,0.0006,0.6,0.0025456727990847,9,150,374850,150,207,1.0,0.5798319327731093
0.02,50,0.0008,0.8,0.0033941788403088,0,150,374850,150,416,1.0,0.734982332155477
0.02,50,0.0008,0.8,0.0033941788403088,1,150,374850,150,396,1.0,0.7252747252747253
0.02,50,0.0008,0.8,0.0033941788403088,2,150,374850,150,367,1.0,0.7098646034816247
0.02,50,0.0008,0.8,0.0033941788403088,3,150,374850,150,358,1.0,0.7047244094488189
0.02,50,0.0008,0.8,0.0033941788403088,4,150,374850,150,378,1.0,0.7159090909090909
0.02,50,0.0008,0.8,0.0033941788403088,5,150,374850,150,352,1.0,0.701195219123506
0.02,50,0.0008,0.8,0.0033941788403088,6,150,374850,150,369,1.0,0.7109826589595376
0.02,50,0.0008,0.8,0.0033941788403088,7,150,374850,150,371,1.0,0.7120921305182342
0.02,50,0.0008,0.8,0.0033941788403088,8,150,374850,150,399,1.0,0.726775956284153
0.02,50,0.0008,0.8,0.0033941788403088,9,150,374850,150,378,1.0,0.7159090909090909
0.02,50,0.001,1.0,0.0042426937197964,0,150,374850,150,579,1.0,0.7942386831275721
0.02,50,0.001,1.0,0.0042426937197964,1,150,374850,150,515,1.0,0.7744360902255639
0.02,50,0.001,1.0,0.0042426937197964,2,150,374850,150,594,1.0,0.7983870967741935
0.02,50,0.001,1.0,0.0042426937197964,3,150,374850,150,516,1.0,0.7747747747747747
0.02,50,0.001,1.0,0.0042426937197964,4,150,374850,150,511,1.0,0.773071104387292
0.02,50,0.001,1.0,0.0042426937197964,5,150,374850,150,603,1.0,0.8007968127490039
0.02,50,0.001,1.0,0.0042426937197964,6,150,374850,150,591,1.0,0.7975708502024291
0.02,50,0.001,1.0,0.0042426937197964,7,150,374850,150,511,1.0,0.773071104387292
0.02,50,0.001,1.0,0.0042426937197964,8,150,374850,150,543,1.0,0.7835497835497836
0.02,50,0.001,1.0,0.0042426937197964,9,150,374850,149,503,0.9933333333333332,0.7714723926380368
0.02,100,5e-05,0.05,0.0002131900560532,0,300,2999700,300,8,1.0,0.0259740259740259
0.02,100,5e-05,0.05,0.0002131900560532,1,300,2999700,300,17,1.0,0.0536277602523659
0.02,100,5e-05,0.05,0.0002131900560532,2,300,2999700,300,9,1.0,0.029126213592233
0.02,100,5e-05,0.05,0.0002131900560532,3,300,2999700,300,14,1.0,0.0445859872611464
0.02,100,5e-05,0.05,0.0002131900560532,4,300,2999700,300,6,1.0,0.0196078431372549
0.02,100,5e-05,0.05,0.0002131900560532,5,300,2999700,300,16,1.0,0.050632911392405
0.02,100,5e-05,0.05,0.0002131900560532,6,300,2999700,300,10,1.0,0.032258064516129
0.02,100,5e-05,0.05,0.0002131900560532,7,300,2999700,300,8,1.0,0.0259740259740259
0.02,100,5e-05,0.05,0.0002131900560532,8,300,2999700,300,9,1.0,0.029126213592233
0.02,100,5e-05,0.05,0.0002131900560532,9,300,2999700,299,18,0.9966666666666668,0.056782334384858
0.02,100,0.0001,0.1,0.0004247940677551,0,300,2999700,300,48,1.0,0.1379310344827586
0.02,100,0.0001,0.1,0.0004247940677551,1,300,2999700,300,42,1.0,0.1228070175438596
0.02,100,0.0001,0.1,0.0004247940677551,2,300,2999700,300,53,1.0,0.1501416430594901
0.02,100,0.0001,0.1,0.0004247940677551,3,300,2999700,300,41,1.0,0.1202346041055718
0.02,100,0.0001,0.1,0.0004247940677551,4,300,2999700,299,59,0.9966666666666668,0.164804469273743
0.02,100,0.0001,0.1,0.0004247940677551,5,300,2999700,300,32,1.0,0.0963855421686747
0.02,100,0.0001,0.1,0.0004247940677551,6,300,2999700,300,38,1.0,0.1124260355029585
0.02,100,0.0001,0.1,0.0004247940677551,7,300,2999700,300,43,1.0,0.1253644314868804
0.02,100,0.0001,0.1,0.0004247940677551,8,300,2999700,300,57,1.0,0.1596638655462184
0.02,100,0.0001,0.1,0.0004247940677551,9,300,2999700,299,46,0.9966666666666668,0.1333333333333333
0.02,100,0.0002,0.2,0.0008487932610477,0,300,2999700,300,153,1.0,0.3377483443708609
0.02,100,0.0002,0.2,0.0008487932610477,1,300,2999700,300,147,1.0,0.3288590604026846
0.02,100,0.0002,0.2,0.0008487932610477,2,300,2999700,300,183,1.0,0.3788819875776397
0.02,100,0.0002,0.2,0.0008487932610477,3,300,2999700,300,171,1.0,0.3630573248407643
0.02,100,0.0002,0.2,0.0008487932610477,4,300,2999700,300,132,1.0,0.3055555555555556
0.02,100,0.0002,0.2,0.0008487932610477,5,300,2999700,300,196,1.0,0.3951612903225806
0.02,100,0.0002,0.2,0.0008487932610477,6,300,2999700,300,167,1.0,0.3576017130620985
0.02,100,0.0002,0.2,0.0008487932610477,7,300,2999700,300,144,1.0,0.3243243243243243
0.02,100,0.0002,0.2,0.0008487932610477,8,300,2999700,300,152,1.0,0.336283185840708
0.02,100,0.0002,0.2,0.0008487932610477,9,300,2999700,300,191,1.0,0.3890020366598778
0.02,100,0.0004,0.4,0.0016971888521905,0,300,2999700,300,627,1.0,0.6763754045307443
0.02,100,0.0004,0.4,0.0016971888521905,1,300,2999700,300,649,1.0,0.6838777660695469
0.02,100,0.0004,0.4,0.0016971888521905,2,300,2999700,300,586,1.0,0.6613995485327314
0.02,100,0.0004,0.4,0.0016971888521905,3,300,2999700,300,686,1.0,0.6957403651115619
0.02,100,0.0004,0.4,0.0016971888521905,4,300,2999700,300,710,1.0,0.7029702970297029
0.02,100,0.0004,0.4,0.0016971888521905,5,300,2999700,300,585,1.0,0.6610169491525424
0.02,100,0.0004,0.4,0.0016971888521905,6,300,2999700,300,695,1.0,0.6984924623115578
0.02,100,0.0004,0.4,0.0016971888521905,7,300,2999700,300,647,1.0,0.6832101372756072
0.02,100,0.0004,0.4,0.0016971888521905,8,300,2999700,300,685,1.0,0.6954314720812182
0.02,100,0.0004,0.4,0.0016971888521905,9,300,2999700,300,648,1.0,0.6835443037974683
0.02,100,0.0006,0.6,0.0025456727990847,0,300,2999700,300,1621,1.0,0.8438313378448724
0.02,100,0.0006,0.6,0.0025456727990847,1,300,2999700,300,1392,1.0,0.8226950354609929
0.02,100,0.0006,0.6,0.0025456727990847,2,300,2999700,300,1439,1.0,0.8274870615296147
0.02,100,0.0006,0.6,0.0025456727990847,3,300,2999700,300,1573,1.0,0.8398291510945008
0.02,100,0.0006,0.6,0.0025456727990847,4,300,2999700,300,1640,1.0,0.845360824742268
0.02,100,0.0006,0.6,0.0025456727990847,5,300,2999700,300,1338,1.0,0.8168498168498168
0.02,100,0.0006,0.6,0.0025456727990847,6,300,2999700,300,1258,1.0,0.8074454428754814
0.02,100,0.0006,0.6,0.0025456727990847,7,300,2999700,300,1501,1.0,0.8334258745141588
0.02,100,0.0006,0.6,0.0025456727990847,8,300,2999700,300,1599,1.0,0.8420221169036335
0.02,100,0.0006,0.6,0.0025456727990847,9,300,2999700,300,1424,1.0,0.8259860788863109
0.02,100,0.0008,0.8,0.0033941788403088,0,300,2999700,300,2396,1.0,0.8887240356083086
0.02,100,0.0008,0.8,0.0033941788403088,1,300,2999700,300,2776,1.0,0.9024707412223668
0.02,100,0.0008,0.8,0.0033941788403088,2,300,2999700,300,2255,1.0,0.8825831702544031
0.02,100,0.0008,0.8,0.0033941788403088,3,300,2999700,300,2518,1.0,0.893541518807665
0.02,100,0.0008,0.8,0.0033941788403088,4,300,2999700,300,2605,1.0,0.8967297762478486
0.02,100,0.0008,0.8,0.0033941788403088,5,300,2999700,300,2556,1.0,0.8949579831932774
0.02,100,0.0008,0.8,0.0033941788403088,6,300,2999700,300,3001,1.0,0.9091184489548622
0.02,100,0.0008,0.8,0.0033941788403088,7,300,2999700,299,2930,0.9966666666666668,0.9074016723443792
0.02,100,0.0008,0.8,0.0033941788403088,8,300,2999700,300,2528,1.0,0.8939179632248939
0.02,100,0.0008,0.8,0.0033941788403088,9,300,2999700,300,2456,1.0,0.8911465892597968
0.02,100,0.001,1.0,0.0042426937197964,0,300,2999700,300,4574,1.0,0.938448912597456
0.02,100,0.001,1.0,0.0042426937197964,1,300,2999700,300,4107,1.0,0.9319264805990468
0.02,100,0.001,1.0,0.0042426937197964,2,300,2999700,300,4226,1.0,0.933716305788776
0.02,100,0.001,1.0,0.0042426937197964,3,300,2999700,300,4481,1.0,0.9372516209997908
0.02,100,0.001,1.0,0.0042426937197964,4,300,2999700,300,4468,1.0,0.9370805369127516
0.02,100,0.001,1.0,0.0042426937197964,5,300,2999700,300,4538,1.0,0.9379909053327822
0.02,100,0.001,1.0,0.0042426937197964,6,300,2999700,300,4365,1.0,0.9356913183279744
0.02,100,0.001,1.0,0.0042426937197964,7,300,2999700,300,4208,1.0,0.9334516415261755
0.02,100,0.001,1.0,0.0042426937197964,8,300,2999700,300,4541,1.0,0.9380293327824828
0.02,100,0.001,1.0,0.0042426937197964,9,300,2999700,300,3634,1.0,0.923741738688358
0.02,200,5e-05,0.05,0.0002131900560532,0,600,23999400,600,79,1.0,0.1163475699558173
0.02,200,5e-05,0.05,0.0002131900560532,1,600,23999400,600,95,1.0,0.1366906474820144
0.02,200,5e-05,0.05,0.0002131900560532,2,600,23999400,599,83,0.9983333333333332,0.1217008797653959
0.02,200,5e-05,0.05,0.0002131900560532,3,600,23999400,600,99,1.0,0.1416309012875536
0.02,200,5e-05,0.05,0.0002131900560532,4,600,23999400,600,72,1.0,0.1071428571428571
0.02,200,5e-05,0.05,0.0002131900560532,5,600,23999400,600,84,1.0,0.1228070175438596
0.02,200,5e-05,0.05,0.0002131900560532,6,600,23999400,600,84,1.0,0.1228070175438596
0.02,200,5e-05,0.05,0.0002131900560532,7,600,23999400,600,87,1.0,0.1266375545851528
0.02,200,5e-05,0.05,0.0002131900560532,8,600,23999400,600,74,1.0,0.1097922848664688
0.02,200,5e-05,0.05,0.0002131900560532,9,600,23999400,600,97,1.0,0.1391678622668579
0.02,200,0.0001,0.1,0.0004247940677551,0,600,23999400,600,299,1.0,0.3325917686318131
0.02,200,0.0001,0.1,0.0004247940677551,1,600,23999400,600,284,1.0,0.3212669683257919
0.02,200,0.0001,0.1,0.0004247940677551,2,600,23999400,600,278,1.0,0.316628701594533
